CIRCUNSCRIPCION|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|ID_DISTRITO_LOCAL|CABECERA_DISTRITAL|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_SECCION|CASILLA|PAN|PRI|PRD|PVEM|PT|MC|NVA_ALIANZA|MORENA|PH|ES|PRI_PVEM|CAND_IND1|VOTOS_CAND_NREG|VOTOS_VALIDOS|VOTOS_NULOS|VOTOS_TOTAL|LISTA_NOMINAL|ESTATUS_ACTA|TEPJF|OBSERVACIONES|RUTA_ACTA|ID_DTTO_FEDERAL_jul2020|ID_DTTO_LOCAL_jul2020|MUNICIPIO_jul2020|NOM_MUN_jul2020|SECCION_jul2020|TIPO_SECC_jul2020|OBSERVACION_MMGE_31jul2020
3|4|CAMPECHE|2|9.00|CIUDAD DEL CARMEN|3.00|CARMEN|211.00|URBANA|B|215.00|80.00|11.00|2.00|1.00|2.00|1.00|47.00|2.00|1.00|2.00|1.00||365.00|12.00|377.00|745.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC211BO936.JPG|2|20|3|CARMEN|211|U|
3|4|CAMPECHE|2|9.00|CIUDAD DEL CARMEN|3.00|CARMEN|211.00|URBANA|C01|180.00|85.00|10.00|1.00|1.00|5.00|3.00|62.00|5.00|2.00|4.00|2.00||360.00|8.00|368.00|745.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC211C01O937.JPG|2|20|3|CARMEN|211|U|
3|4|CAMPECHE|2|9.00|CIUDAD DEL CARMEN|3.00|CARMEN|212.00|URBANA|B|106.00|45.00|3.00|0.00|1.00|0.00|0.00|42.00|4.00|1.00|2.00|3.00||207.00|8.00|215.00|383.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC212BO939.JPG|2|9|3|CARMEN|212|U|
3|4|CAMPECHE|2|9.00|CIUDAD DEL CARMEN|3.00|CARMEN|212.00|URBANA|C01|106.00|54.00|2.00|3.00|2.00|0.00|1.00|31.00|0.00|0.00|3.00|2.00||204.00|3.00|207.00|383.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC212C01O942.JPG|2|9|3|CARMEN|212|U|
3|4|CAMPECHE|2|9.00|CIUDAD DEL CARMEN|3.00|CARMEN|213.00|URBANA|B|135.00|53.00|5.00|0.00|1.00|1.00|3.00|31.00|1.00|1.00|1.00|2.00||234.00|6.00|240.00|455.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC213BO943.JPG|2|9|3|CARMEN|213|U|
3|4|CAMPECHE|2|9.00|CIUDAD DEL CARMEN|3.00|CARMEN|213.00|URBANA|C01|162.00|51.00|2.00|0.00|0.00|0.00|1.00|24.00|1.00|0.00|0.00|0.00||241.00|5.00|246.00|455.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC213C01O945.JPG|2|9|3|CARMEN|213|U|
3|4|CAMPECHE|2|10.00|CIUDAD DEL CARMEN|3.00|CARMEN|192.00|URBANA|B|76.00|50.00|5.00|0.00|0.00|0.00|0.00|40.00|0.00|0.00|0.00|0.00||171.00|4.00|175.00|519.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC192BO975.JPG|2|10|3|CARMEN|192|U|
3|4|CAMPECHE|2|10.00|CIUDAD DEL CARMEN|3.00|CARMEN|192.00|URBANA|C01|103.00|50.00|7.00|2.00|2.00|0.00|3.00|39.00|2.00|3.00|2.00|1.00||214.00|3.00|217.00|519.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GCL192C01O.JPG|2|10|3|CARMEN|192|U|
3|4|CAMPECHE|2|10.00|CIUDAD DEL CARMEN|3.00|CARMEN|192.00|URBANA|C02|113.00|69.00|2.00|69.00|0.00|0.00|0.00|33.00|2.00|0.00|0.00|0.00||288.00|0.00|288.00|519.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC192C02O979.JPG|2|10|3|CARMEN|192|U|
3|4|CAMPECHE|2|10.00|CIUDAD DEL CARMEN|3.00|CARMEN|234.00|URBANA|C01|130.00|40.00|6.00|3.00|2.00|2.00|5.00|47.00|3.00|3.00|1.00|0.00||242.00|5.00|247.00|631.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC234C01O1025.JPG|2|8|3|CARMEN|234|U|
3|4|CAMPECHE|2|10.00|CIUDAD DEL CARMEN|3.00|CARMEN|234.00|URBANA|C02|145.00|64.00|4.00|3.00|3.00|2.00|0.00|67.00|1.00|6.00|0.00|2.00||297.00|4.00|301.00|631.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC234C02O1028.JPG|2|8|3|CARMEN|234|U|
3|4|CAMPECHE|2|10.00|CIUDAD DEL CARMEN|3.00|CARMEN|243.00|URBANA|B|124.00|64.00|8.00|1.00|1.00|2.00|1.00|37.00|5.00|1.00|7.00|0.00||251.00|2.00|253.00|565.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC243BO1030.JPG|2|8|3|CARMEN|243|U|
3|4|CAMPECHE|2|11.00|CIUDAD DEL CARMEN|3.00|CARMEN|184.00|URBANA|C03|163.00|78.00|6.00|6.00|0.00|4.00|5.00|52.00|7.00|4.00|3.00|0.00||328.00|4.00|332.00|724.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC184C03O1059.JPG|2|10|3|CARMEN|184|U|
3|4|CAMPECHE|2|11.00|CIUDAD DEL CARMEN|3.00|CARMEN|184.00|URBANA|C04|153.00|98.00|4.00|2.00|1.00|2.00|2.00|62.00|5.00|3.00|4.00|5.00||341.00|7.00|348.00|724.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC184C04O1061.JPG|2|10|3|CARMEN|184|U|
3|4|CAMPECHE|2|11.00|CIUDAD DEL CARMEN|3.00|CARMEN|184.00|URBANA|C05|165.00|87.00|5.00|5.00|1.00|3.00|4.00|42.00|2.00|2.00|5.00|3.00||324.00|8.00|332.00|723.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC184C05O1064.JPG|2|10|3|CARMEN|184|U|
3|4|CAMPECHE|2|11.00|CIUDAD DEL CARMEN|3.00|CARMEN|230.00|URBANA|B|139.00|107.00|1.00|4.00|1.00|1.00|2.00|39.00|4.00|4.00|7.00|2.00||311.00|9.00|320.00|699.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GCL230BO.JPG|2|11|3|CARMEN|230|U|
3|4|CAMPECHE|2|11.00|CIUDAD DEL CARMEN|3.00|CARMEN|230.00|URBANA|C01|153.00|98.00|5.00|1.00|1.00|3.00|2.00|39.00|2.00|2.00|6.00|2.00||314.00|9.00|323.00|699.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GCL230C01O.JPG|2|11|3|CARMEN|230|U|
3|4|CAMPECHE|2|11.00|CIUDAD DEL CARMEN|3.00|CARMEN|230.00|URBANA|C02|125.00|100.00|1.00|4.00|1.00|4.00|4.00|48.00|2.00|6.00|0.00|1.00||296.00|8.00|304.00|699.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC230C02O1069.JPG|2|11|3|CARMEN|230|U|
3|4|CAMPECHE|2|11.00|CIUDAD DEL CARMEN|3.00|CARMEN|230.00|URBANA|C03|162.00|84.00|5.00|1.00|2.00|1.00|4.00|53.00|3.00|4.00|4.00|2.00||325.00|10.00|335.00|699.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC230C03O1071.JPG|2|11|3|CARMEN|230|U|
3|4|CAMPECHE|2|11.00|CIUDAD DEL CARMEN|3.00|CARMEN|230.00|URBANA|C04|132.00|93.00|9.00|5.00|2.00|2.00|5.00|45.00|7.00|0.00|2.00|1.00||303.00|12.00|315.00|698.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GCL230C04O.JPG|2|11|3|CARMEN|230|U|
3|4|CAMPECHE|2|11.00|CIUDAD DEL CARMEN|3.00|CARMEN|230.00|URBANA|C05|146.00|93.00|8.00|1.00|3.00|3.00|3.00|37.00|3.00|3.00|3.00|3.00||306.00|8.00|314.00|698.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GCL230C05O.JPG|2|11|3|CARMEN|230|U|
3|4|CAMPECHE|2|16.00|SEYBAPLAYA|4.00|CHAMPOTÓN|340.00|RURAL|B|83.00|132.00|29.00|2.00|7.00|6.00|3.00|105.00|2.00|1.00|5.00|0.00||375.00|34.00|409.00|709.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC340BO1667.JPG|2|16|4|CHAMPOTON|340|R|
3|4|CAMPECHE|2|16.00|SEYBAPLAYA|4.00|CHAMPOTÓN|340.00|RURAL|C01|105.00|129.00|11.00|5.00|13.00|6.00|6.00|111.00|1.00|2.00|9.00|3.00||401.00|13.00|414.00|709.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC340C01O1669.JPG|2|16|4|CHAMPOTON|340|R|
3|4|CAMPECHE|2|16.00|SEYBAPLAYA|4.00|CHAMPOTÓN|340.00|RURAL|C02|106.00|125.00|26.00|7.00|6.00|9.00|4.00|89.00|4.00|0.00|3.00|3.00||382.00|18.00|400.00|708.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC340C02O1671.JPG|2|16|4|CHAMPOTON|340|R|
3|4|CAMPECHE|2|16.00|SEYBAPLAYA|4.00|CHAMPOTÓN|342.00|MIXTA|B|156.00|162.00|7.00|3.00|4.00|0.00|6.00|47.00|0.00|1.00|11.00|0.00||397.00|13.00|410.00|549.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC342BO1674.JPG|2|16|4|CHAMPOTON|342|M|
3|4|CAMPECHE|2|16.00|SEYBAPLAYA|4.00|CHAMPOTÓN|342.00|MIXTA|C01|123.00|182.00|3.00|5.00|2.00|0.00|4.00|45.00|3.00|0.00|14.00|0.00||381.00|12.00|393.00|549.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC342C01O1675.JPG|2|16|4|CHAMPOTON|342|M|
3|4|CAMPECHE|2|16.00|SEYBAPLAYA|4.00|CHAMPOTÓN|343.00|URBANA|B|101.00|172.00|3.00|0.00|2.00|1.00|4.00|40.00|0.00|0.00|0.00|0.00||323.00|8.00|331.00|470.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC343BO1678.JPG|2|16|4|CHAMPOTON|343|U|
3|4|CAMPECHE|2|16.00|SEYBAPLAYA|4.00|CHAMPOTÓN|343.00|URBANA|C01|109.00|171.00|6.00|0.00|4.00|3.00|4.00|29.00|0.00|1.00|0.00|0.00||327.00|9.00|336.00|470.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC343C01O1680.JPG|2|16|4|CHAMPOTON|343|U|
3|4|CAMPECHE|2|16.00|SEYBAPLAYA|4.00|CHAMPOTÓN|347.00|RURAL|B|89.00|198.00|59.00|0.00|3.00|5.00|9.00|81.00|1.00|1.00|0.00|0.00||446.00|29.00|475.00|716.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC347BO1681.JPG|2|16|4|CHAMPOTON|347|R|
3|4|CAMPECHE|2|16.00|SEYBAPLAYA|4.00|CHAMPOTÓN|347.00|RURAL|E01|103.00|231.00|3.00|3.00|4.00|5.00|2.00|51.00|2.00|1.00|6.00|0.00||411.00|14.00|425.00|693.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC347E01O1683.JPG|2|16|4|CHAMPOTON|347|R|
3|4|CAMPECHE|2|16.00|SEYBAPLAYA|4.00|CHAMPOTÓN|348.00|RURAL|B|115.00|198.00|19.00|9.00|4.00|5.00|9.00|29.00|1.00|0.00|20.00|1.00||410.00|28.00|438.00|690.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC348BO1685.JPG|2|16|4|CHAMPOTON|348|R|
3|4|CAMPECHE|2|16.00|SEYBAPLAYA|4.00|CHAMPOTÓN|352.00|RURAL|B|208.00|112.00|13.00|3.00|0.00|3.00|2.00|10.00|0.00|0.00|1.00|7.00||359.00|12.00|371.00|582.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC352BO1687.JPG|2|16|4|CHAMPOTON|352|R|
3|4|CAMPECHE|2|16.00|SEYBAPLAYA|4.00|CHAMPOTÓN|353.00|RURAL|B|115.00|88.00|7.00|3.00|3.00|3.00|3.00|18.00|0.00|0.00|5.00|0.00||245.00|9.00|254.00|358.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC353BO1690.JPG|2|15|4|CHAMPOTON|353|R|
3|4|CAMPECHE|2|16.00|SEYBAPLAYA|4.00|CHAMPOTÓN|354.00|RURAL|B|268.00|110.00|19.00|6.00|6.00|1.00|3.00|29.00|1.00|0.00|0.00|7.00||450.00|11.00|461.00|663.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GCL354BO.JPG|2|16|4|CHAMPOTON|354|R|
3|4|CAMPECHE|2|16.00|SEYBAPLAYA|4.00|CHAMPOTÓN|355.00|RURAL|B|54.00|100.00|2.00|8.00|6.00|1.00|5.00|8.00|0.00|1.00|4.00|0.00||189.00|9.00|198.00|262.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC355BO1694.JPG|2|15|4|CHAMPOTON|355|R|
3|4|CAMPECHE|2|16.00|SEYBAPLAYA|4.00|CHAMPOTÓN|528.00|RURAL|B|142.00|95.00|1.00|4.00|0.00|2.00|3.00|8.00|1.00|0.00|0.00|0.00||256.00|4.00|260.00|451.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC528BO1695.JPG|2|16|4|CHAMPOTON|528|R|
3|4|CAMPECHE|2|16.00|SEYBAPLAYA|4.00|CHAMPOTÓN|529.00|RURAL|B|93.00|78.00|10.00|1.00|3.00|5.00|5.00|15.00|2.00|1.00|1.00|0.00||214.00|9.00|223.00|392.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC529BO1698.JPG|2|16|4|CHAMPOTON|529|R|
3|4|CAMPECHE|2|16.00|SEYBAPLAYA|4.00|CHAMPOTÓN|529.00|RURAL|C01|73.00|85.00|6.00|0.00|6.00|4.00|7.00|27.00|0.00|2.00|0.00|1.00||211.00|13.00|224.00|392.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC529C01O1699.JPG|2|16|4|CHAMPOTON|529|R|
3|4|CAMPECHE|2|16.00|SEYBAPLAYA|4.00|CHAMPOTÓN|530.00|RURAL|B|74.00|81.00|3.00|1.00|0.00|1.00|0.00|10.00|0.00|1.00|2.00|0.00||173.00|9.00|182.00|236.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC530BO1701.JPG|2|16|4|CHAMPOTON|530|R|
3|4|CAMPECHE|1|17.00|CALKINÍ|2.00|CALKINÍ|147.00|MIXTA|B|22.00|84.00|7.00|3.00|0.00|7.00|52.00|192.00|1.00|2.00|6.00|0.00||376.00|8.00|384.00|501.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC147BO1712.JPG|1|17|2|CALKINI|147|M|
3|4|CAMPECHE|1|17.00|CALKINÍ|2.00|CALKINÍ|147.00|MIXTA|C01|18.00|107.00|0.00|1.00|2.00|4.00|36.00|193.00|0.00|1.00|3.00|0.00||365.00|10.00|375.00|500.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC147C01O1709.JPG|1|17|2|CALKINI|147|M|
3|4|CAMPECHE|1|17.00|CALKINÍ|2.00|CALKINÍ|147.00|MIXTA|C02|20.00|105.00|6.00|5.00|1.00|3.00|34.00|173.00|0.00|1.00|6.00|2.00||356.00|5.00|361.00|500.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC147C02O1707.JPG|1|17|2|CALKINI|147|M|
3|4|CAMPECHE|1|17.00|CALKINÍ|2.00|CALKINÍ|148.00|URBANA|B|31.00|121.00|5.00|2.00|1.00|3.00|21.00|177.00|0.00|3.00|1.00|4.00||369.00|7.00|376.00|519.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC148BO1713.JPG|1|17|2|CALKINI|148|U|
3|4|CAMPECHE|1|4.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|96.00|URBANA|B|47.00|152.00|4.00|0.00|2.00|4.00|12.00|56.00|0.00|4.00|0.00|4.00||285.00|6.00|291.00|553.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC96BO365.JPG|1|4|1|CAMPECHE|96|U|
3|4|CAMPECHE|1|4.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|96.00|URBANA|C01|46.00|121.00|5.00|2.00|4.00|1.00|11.00|67.00|5.00|3.00|12.00|5.00||282.00|21.00|303.00|552.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC96C01O368.JPG|1|4|1|CAMPECHE|96|U|
3|4|CAMPECHE|1|4.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|97.00|URBANA|B|62.00|109.00|8.00|5.00|3.00|1.00|8.00|53.00|2.00|2.00|5.00|1.00||259.00|17.00|276.00|559.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GCL97BO.JPG|1|4|1|CAMPECHE|97|U|
3|4|CAMPECHE|1|4.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|97.00|URBANA|C01|62.00|102.00|8.00|9.00|3.00|1.00|7.00|43.00|5.00|0.00|8.00|3.00||251.00|11.00|262.00|558.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC97C01O372.JPG|1|4|1|CAMPECHE|97|U|
3|4|CAMPECHE|1|4.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|98.00|URBANA|B|42.00|146.00|1.00|0.00|0.00|0.00|4.00|83.00|1.00|2.00|8.00|1.00||288.00|5.00|293.00|441.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GCL98BO.JPG|1|4|1|CAMPECHE|98|U|
3|4|CAMPECHE|1|4.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|98.00|URBANA|C01|50.00|135.00|3.00|8.00|2.00|2.00|4.00|79.00|2.00|5.00|4.00|4.00||298.00|10.00|308.00|440.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC98C01O375.JPG|1|4|1|CAMPECHE|98|U|
3|4|CAMPECHE|1|4.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|104.00|URBANA|B|33.00|97.00|5.00|3.00|4.00|4.00|5.00|79.00|3.00|6.00|4.00|4.00||247.00|9.00|256.00|398.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC104BO378.JPG|1|4|1|CAMPECHE|104|U|
3|4|CAMPECHE|1|4.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|104.00|URBANA|C01|37.00|101.00|5.00|2.00|4.00|1.00|4.00|82.00|3.00|2.00|2.00|3.00||246.00|7.00|253.00|398.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC104C01O380.JPG|1|4|1|CAMPECHE|104|U|
3|4|CAMPECHE|1|4.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|105.00|URBANA|B|90.00|104.00|7.00|11.00|1.00|3.00|7.00|68.00|1.00|5.00|0.00|2.00||299.00|5.00|304.00|685.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC105BO382.JPG|1|4|1|CAMPECHE|105|U|
3|4|CAMPECHE|1|4.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|105.00|URBANA|C01|75.00|134.00|13.00|7.00|5.00|2.00|8.00|66.00|1.00|4.00|16.00|2.00||333.00|9.00|342.00|684.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC105C01O384.JPG|1|4|1|CAMPECHE|105|U|
3|4|CAMPECHE|1|4.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|105.00|URBANA|C02|73.00|126.00|5.00|7.00|5.00|2.00|5.00|80.00|2.00|1.00|14.00|3.00||323.00|9.00|332.00|684.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC105C02O385.JPG|1|4|1|CAMPECHE|105|U|
3|4|CAMPECHE|1|4.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|105.00|URBANA|C03|80.00|103.00|9.00|9.00|1.00|1.00|9.00|75.00|4.00|2.00|11.00|4.00||308.00|9.00|317.00|684.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC105C03O388.JPG|1|4|1|CAMPECHE|105|U|
3|4|CAMPECHE|1|4.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|105.00|URBANA|C04|93.00|115.00|5.00|3.00|3.00|1.00|9.00|67.00|3.00|1.00|12.00|3.00||315.00|5.00|320.00|684.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC105C04O389.JPG|1|4|1|CAMPECHE|105|U|
3|4|CAMPECHE|1|4.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|105.00|URBANA|C05|73.00|119.00|6.00|8.00|5.00|1.00|7.00|71.00|2.00|4.00|8.00|3.00||307.00|17.00|324.00|684.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC105C05O391.JPG|1|4|1|CAMPECHE|105|U|
3|4|CAMPECHE|1|4.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|105.00|URBANA|C06|93.00|116.00|8.00|5.00|3.00|0.00|13.00|61.00|1.00|1.00|12.00|4.00||317.00|14.00|331.00|684.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC105C06O393.JPG|1|4|1|CAMPECHE|105|U|
3|4|CAMPECHE|1|4.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|105.00|URBANA|C07|67.00|140.00|7.00|10.00|6.00|2.00|13.00|66.00|2.00|1.00|12.00|4.00||330.00|11.00|341.00|684.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC105C07O395.JPG|1|4|1|CAMPECHE|105|U|
3|4|CAMPECHE|1|4.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|105.00|URBANA|C08|88.00|124.00|3.00|6.00|2.00|0.00|12.00|82.00|3.00|4.00|16.00|4.00||344.00|10.00|354.00|684.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC105C08O398.JPG|1|4|1|CAMPECHE|105|U|
3|4|CAMPECHE|1|4.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|106.00|URBANA|B|67.00|138.00|12.00|5.00|4.00|2.00|13.00|116.00|5.00|7.00|26.00|8.00||403.00|11.00|414.00|625.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GCL106BO.JPG|1|4|1|CAMPECHE|106|U|
3|4|CAMPECHE|1|4.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|106.00|URBANA|C01|67.00|159.00|9.00|6.00|7.00|0.00|6.00|120.00|9.00|4.00|7.00|1.00||395.00|15.00|410.00|624.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC106C01O401.JPG|1|4|1|CAMPECHE|106|U|
3|4|CAMPECHE|1|5.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|52.00|URBANA|B|64.00|206.00|8.00|6.00|8.00|2.00|13.00|127.00|7.00|6.00|6.00|4.00||457.00|10.00|467.00|696.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC52BO407.JPG|1|5|1|CAMPECHE|52|U|
3|4|CAMPECHE|1|5.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|53.00|URBANA|B|51.00|159.00|4.00|9.00|5.00|4.00|10.00|108.00|2.00|1.00|6.00|4.00||363.00|13.00|376.00|551.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC53BO409.JPG|1|5|1|CAMPECHE|53|U|
3|4|CAMPECHE|1|5.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|53.00|URBANA|C01|48.00|166.00|5.00|6.00|3.00|3.00|5.00|114.00|2.00|2.00|4.00|8.00||366.00|10.00|376.00|551.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC53C01O412.JPG|1|5|1|CAMPECHE|53|U|
3|4|CAMPECHE|1|5.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|54.00|URBANA|B|36.00|128.00|2.00|8.00|1.00|0.00|10.00|84.00|1.00|3.00|0.00|0.00||273.00|5.00|278.00|441.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC54BO413.JPG|1|6|1|CAMPECHE|54|U|
3|4|CAMPECHE|1|5.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|54.00|URBANA|C01|40.00|120.00|2.00|4.00|1.00|3.00|6.00|104.00|1.00|4.00|5.00|4.00||294.00|7.00|301.00|440.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC54C01O415.JPG|1|6|1|CAMPECHE|54|U|
3|4|CAMPECHE|1|5.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|55.00|URBANA|B|50.00|172.00|9.00|3.00|6.00|2.00|11.00|136.00|2.00|8.00|5.00|3.00||407.00|14.00|421.00|676.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC55BO418.JPG|1|5|1|CAMPECHE|55|U|
3|4|CAMPECHE|1|5.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|55.00|URBANA|C01|62.00|168.00|10.00|4.00|8.00|1.00|11.00|137.00|6.00|8.00|5.00|8.00||428.00|11.00|439.00|676.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC55C01O419.JPG|1|5|1|CAMPECHE|55|U|
3|4|CAMPECHE|1|5.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|56.00|URBANA|B|34.00|102.00|4.00|3.00|4.00|3.00|9.00|81.00|3.00|6.00|3.00|2.00||254.00|2.00|256.00|429.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC56BO421.JPG|1|4|1|CAMPECHE|56|U|
3|4|CAMPECHE|1|5.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|56.00|URBANA|C01|32.00|110.00|2.00|3.00|4.00|1.00|6.00|96.00|2.00|5.00|4.00|4.00||269.00|5.00|274.00|428.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC56C01O424.JPG|1|4|1|CAMPECHE|56|U|
3|4|CAMPECHE|1|5.00|SAN FRANCISCO DE CAMPECHE|1.00|CAMPECHE|71.00|URBANA|B|46.00|120.00|4.00|3.00|9.00|2.00|3.00|99.00|2.00|4.00|8.00|5.00||305.00|10.00|315.00|508.00|ACTA CASILLA|||http://www.ieec.org.mx/elecciones/2015/actas/GEC71BO425.JPG|1|5|1|CAMPECHE|71|U|
